epoch,acc,val_acc,loss,val_loss
34,0.9947168827056885,0.9990648627281189,0.017839673906564713,0.0028567961417138577
35,0.9943525195121765,0.9991498589515686,0.0199102982878685,0.0033582900650799274
36,0.9939517378807068,0.998809814453125,0.020300257951021194,0.005116472486406565
37,0.9958463907241821,0.9982147216796875,0.013549422845244408,0.007905256934463978
38,0.9940610527992249,0.9983847737312317,0.022794578224420547,0.0048255338333547115
39,0.9959192872047424,0.9990648627281189,0.013738252222537994,0.004437417723238468
40,0.9952998757362366,0.9990648627281189,0.01610596664249897,0.0046326774172484875
41,0.9938424825668335,0.9977046847343445,0.021098943427205086,0.00880463793873787
42,0.9948261976242065,0.9991498589515686,0.017667409032583237,0.0030631443951278925
43,0.9956642389297485,0.9987248182296753,0.015791304409503937,0.0047397189773619175
44,0.9958099722862244,0.9993199110031128,0.014275032095611095,0.0023201031144708395
45,0.9949719309806824,0.998809814453125,0.016134746372699738,0.0060806190595030785
46,0.9953727126121521,0.9993199110031128,0.015426923520863056,0.003581518540158868
47,0.9954456090927124,0.9986398220062256,0.015074070543050766,0.005957400891929865
48,0.9960285425186157,0.99761962890625,0.012922408990561962,0.007344377227127552
49,0.9958463907241821,0.9990648627281189,0.014220899902284145,0.0034180458169430494
50,0.9958099722862244,0.9991498589515686,0.013575946912169456,0.0030444266740232706
51,0.9960285425186157,0.998299777507782,0.013630706816911697,0.008832389488816261
52,0.9970123171806335,0.9992349147796631,0.009673145599663258,0.0029450596775859594
53,0.9949355125427246,0.9994049072265625,0.017919201403856277,0.0034217126667499542
54,0.9977410435676575,0.9983847737312317,0.0068452381528913975,0.00795433484017849
55,0.995627760887146,0.9992349147796631,0.013520770706236362,0.002275414764881134
56,0.9968301653862,0.9988948106765747,0.012909958139061928,0.0039133671671152115
57,0.9975224137306213,0.9991498589515686,0.008555046282708645,0.0026021492667496204
58,0.9961378574371338,0.9985547661781311,0.012789859436452389,0.005523046012967825
59,0.9967572689056396,0.9992349147796631,0.012434781529009342,0.003839628305286169
60,0.997340202331543,0.9994899034500122,0.008884280920028687,0.0030793026089668274
61,0.9955913424491882,0.9988948106765747,0.015670161694288254,0.0049698734655976295
62,0.9967936873435974,0.998809814453125,0.01124146580696106,0.005080142058432102
63,0.9972673654556274,0.9989798665046692,0.010797644965350628,0.004414049908518791
64,0.9958099722862244,0.9983847737312317,0.014653634279966354,0.008887624368071556
65,0.9967208504676819,0.9992349147796631,0.010768363252282143,0.003740597516298294
66,0.9969030022621155,0.9984697699546814,0.008920474909245968,0.005571005400270224
67,0.9967936873435974,0.9988948106765747,0.01212697196751833,0.003926420584321022
68,0.9971944689750671,0.9993199110031128,0.009127664379775524,0.002957203658297658
69,0.9969394207000732,0.9980447292327881,0.011164454743266106,0.005916960071772337
70,0.9970487356185913,0.9993199110031128,0.010146766901016235,0.003836324904114008
71,0.9972673654556274,0.9989798665046692,0.009543435648083687,0.002720516175031662
72,0.9973037838935852,0.9993199110031128,0.007526161149144173,0.003704469883814454
73,0.9980689287185669,0.998809814453125,0.006847585551440716,0.005170856602489948
74,0.9962107539176941,0.9983847737312317,0.01498065609484911,0.008902614004909992
75,0.9970852136611938,0.9992349147796631,0.01071545947343111,0.0052285948768258095
76,0.9969394207000732,0.9992349147796631,0.010136345401406288,0.003094018204137683
77,0.9972673654556274,0.9992349147796631,0.007545324973762035,0.0031628066208213568
78,0.9973037838935852,0.9988948106765747,0.009214288555085659,0.003698281478136778
79,0.9967572689056396,0.9992349147796631,0.011658735573291779,0.003438402432948351
80,0.9971944689750671,0.9989798665046692,0.009674455970525742,0.004197712987661362
81,0.9972309470176697,0.998809814453125,0.010166249237954617,0.004903547465801239
82,0.9971216320991516,0.9985547661781311,0.011209050193428993,0.004819994326680899
83,0.9973766803741455,0.998299777507782,0.009081604890525341,0.004476552363485098
84,0.9969758987426758,0.9995749592781067,0.011022798717021942,0.0013819531304761767
85,0.9977774620056152,0.9994049072265625,0.006738738622516394,0.0023294154088944197
86,0.9983603954315186,0.9988948106765747,0.005103117786347866,0.0025664353743195534
87,0.9967936873435974,0.9990648627281189,0.010811964981257915,0.003719423897564411
88,0.9979960918426514,0.9996599555015564,0.007690165191888809,0.002362101571634412
89,0.997449517250061,0.9994899034500122,0.009308735840022564,0.0032357745803892612
90,0.9974859952926636,0.9992349147796631,0.008344634436070919,0.0033740887884050608
91,0.9975952506065369,0.9995749592781067,0.008849462494254112,0.001897128764539957
92,0.9977045655250549,0.9995749592781067,0.007656141649931669,0.001986588118597865
93,0.9975224137306213,0.9985547661781311,0.008613902144134045,0.005084918346256018
94,0.9978867769241333,0.9994899034500122,0.007177317049354315,0.0015980490716174245
95,0.9985061287879944,0.9994049072265625,0.005406254902482033,0.002360402839258313
96,0.9982146620750427,0.9997449517250061,0.005265908781439066,0.0016308195190504193
97,0.9970852136611938,0.9985547661781311,0.009744270704686642,0.008404696360230446
98,0.9977774620056152,0.9996599555015564,0.00944259762763977,0.0012619217159226537
99,0.9978867769241333,0.9992349147796631,0.007660353556275368,0.002864714013412595
100,0.9980689287185669,0.9994899034500122,0.006580663379281759,0.0024214365985244513
101,0.9976681470870972,0.9995749592781067,0.008786709979176521,0.003824109910055995
102,0.9981053471565247,0.9989798665046692,0.006309931632131338,0.005920957773923874
103,0.9977774620056152,0.9992349147796631,0.007318680174648762,0.0038396313320845366
104,0.9984332919120789,0.9995749592781067,0.005255941767245531,0.002354769967496395
105,0.9980689287185669,0.9984697699546814,0.008060827851295471,0.007343262899667025
106,0.9979960918426514,0.9994049072265625,0.007655246648937464,0.002908929018303752
107,0.9975224137306213,0.9991498589515686,0.009422149509191513,0.005143074318766594
108,0.9980325102806091,0.9995749592781067,0.007781815715134144,0.0026009806897491217
109,0.9982511401176453,0.9991498589515686,0.005457532126456499,0.00423758989199996
110,0.9974130988121033,0.9990648627281189,0.008226902224123478,0.003907233942300081
111,0.9987976551055908,0.9990648627281189,0.003253588918596506,0.004006261005997658
112,0.998287558555603,0.9991498589515686,0.005983615294098854,0.0032298178412020206
113,0.9977410435676575,0.9993199110031128,0.00846041738986969,0.002832826692610979
114,0.9977045655250549,0.9994049072265625,0.008178817108273506,0.0037034510169178247
115,0.9978867769241333,0.9982147216796875,0.00685009453445673,0.00922447070479393
116,0.9977045655250549,0.9989798665046692,0.009160539135336876,0.0035263749305158854
117,0.9977045655250549,0.9995749592781067,0.008791089057922363,0.0021163851488381624
118,0.9979960918426514,0.9993199110031128,0.006006751209497452,0.001954081002622843
119,0.9985790252685547,0.9995749592781067,0.004568435251712799,0.0017936986405402422
120,0.9981053471565247,0.9990648627281189,0.007237403187900782,0.0043940371833741665
121,0.9980689287185669,0.9989798665046692,0.006565868388861418,0.003627261845394969
122,0.9985061287879944,0.9996599555015564,0.005414882209151983,0.0010648025199770927
123,0.9981418251991272,0.9993199110031128,0.005853880662471056,0.0023129682522267103
124,0.9986154437065125,0.9993199110031128,0.005927362944930792,0.004109303466975689
125,0.9978502988815308,0.9993199110031128,0.008466984145343304,0.0030282000079751015
126,0.9983239769935608,0.9991498589515686,0.004787828307598829,0.002992489142343402
127,0.9979231953620911,0.9988948106765747,0.0073819528333842754,0.004177193623036146
128,0.9980689287185669,0.9996599555015564,0.007664209231734276,0.0010927249677479267
129,0.9982511401176453,0.9993199110031128,0.006081013474613428,0.002922394312918186
130,0.9982511401176453,0.9992349147796631,0.005829908885061741,0.003321460448205471
131,0.9979231953620911,0.9996599555015564,0.008308734744787216,0.0017738300375640392
132,0.9981053471565247,0.9995749592781067,0.0067360615357756615,0.0018010762287303805
133,0.9984332919120789,0.9994049072265625,0.005647959187626839,0.001553284702822566
134,0.9983239769935608,0.9994899034500122,0.006979017518460751,0.0027238517068326473
135,0.998178243637085,0.9996599555015564,0.00823318399488926,0.0013603264233097434
136,0.998287558555603,0.9993199110031128,0.005617095623165369,0.0035198917612433434
137,0.9984697103500366,0.9993199110031128,0.004886734765022993,0.0020438560750335455
138,0.9980689287185669,0.9994049072265625,0.00619755731895566,0.002653716132044792
139,0.9980689287185669,0.9991498589515686,0.0070200818590819836,0.0025153327733278275
140,0.9987247586250305,0.9996599555015564,0.0043528201058506966,0.002106649335473776
141,0.9984697103500366,0.9995749592781067,0.006347906310111284,0.0019856542348861694
142,0.998651921749115,0.9994899034500122,0.0050361366011202335,0.0025791653897613287
143,0.9984332919120789,0.9995749592781067,0.005490038078278303,0.0016423530178144574
144,0.9985790252685547,0.9991498589515686,0.004604080691933632,0.0030182846821844578
145,0.9989433884620667,0.9995749592781067,0.00337585317902267,0.0013788315700367093
146,0.9981053471565247,0.9994049072265625,0.006623204331845045,0.0034109752159565687
147,0.998178243637085,0.9992349147796631,0.007282057777047157,0.003793141571804881
148,0.9987611770629883,0.9994899034500122,0.004499785136431456,0.002173940185457468
149,0.9982146620750427,0.9992349147796631,0.006232000421732664,0.004066023044288158
150,0.9981418251991272,0.9991498589515686,0.006043391767889261,0.0031750896014273167
