epoch,acc,val_acc,loss,val_loss
94,0.9969237446784973,0.9962071776390076,0.009988564997911453,0.013149234466254711
95,0.9964168071746826,0.9960440397262573,0.012092221528291702,0.012983309105038643
96,0.9965217113494873,0.9969820380210876,0.011502467095851898,0.01339940819889307
97,0.9967314600944519,0.9971044063568115,0.010655714198946953,0.011195359751582146
98,0.9961022138595581,0.9968597292900085,0.01239628903567791,0.012768995016813278
99,0.9962420463562012,0.9963703155517578,0.011816185899078846,0.014296378940343857
100,0.9969412088394165,0.9971044063568115,0.01018736232072115,0.009729363024234772
101,0.9968538284301758,0.9969004988670349,0.010025802999734879,0.010712365619838238
102,0.9968538284301758,0.9950652718544006,0.010601697489619255,0.018659237772226334
103,0.9963993430137634,0.9970636367797852,0.01250909361988306,0.011273480020463467
104,0.9965916275978088,0.9975938200950623,0.011109264567494392,0.009921529330313206
105,0.9970285892486572,0.9961664080619812,0.01015114039182663,0.014227991923689842
106,0.996469259262085,0.9966965913772583,0.011730150319635868,0.011327958665788174
107,0.9969936609268188,0.9961256384849548,0.009431164711713791,0.016309214755892754
108,0.9966964721679688,0.9970228672027588,0.010566307231783867,0.011781317181885242
109,0.997255802154541,0.9966149926185608,0.009005602449178696,0.011478879489004612
110,0.9968188405036926,0.9970228672027588,0.011309620924293995,0.01116408035159111
111,0.997011125087738,0.996778130531311,0.00922017078846693,0.012695149518549442
112,0.996609091758728,0.9967373609542847,0.010286417789757252,0.012749919667840004
113,0.9973607063293457,0.9969820380210876,0.009447744116187096,0.010746771469712257
114,0.9969936609268188,0.9964110851287842,0.009128606878221035,0.014490894973278046
115,0.9969412088394165,0.9965334534645081,0.009184317663311958,0.014557880349457264
116,0.9968363046646118,0.9970228672027588,0.010343936271965504,0.01048069354146719
117,0.996469259262085,0.997430682182312,0.011289313435554504,0.011065257713198662
118,0.9966440796852112,0.9968189001083374,0.011366401799023151,0.013480001129209995
119,0.996871292591095,0.9969412684440613,0.010771919041872025,0.010556239634752274
120,0.9972034096717834,0.9951468110084534,0.009060234762728214,0.018442008644342422
121,0.9973607063293457,0.9967373609542847,0.008510104380548,0.012887394055724144
122,0.9968363046646118,0.9966149926185608,0.010858939029276371,0.01277571264654398
123,0.9967489242553711,0.9969412684440613,0.00992182269692421,0.012155511416494846
124,0.9970810413360596,0.9969004988670349,0.00882862787693739,0.012478066608309746
125,0.9969936609268188,0.9966965913772583,0.01012484822422266,0.01295634638518095
126,0.9970810413360596,0.9972675442695618,0.008811524137854576,0.011827336624264717
127,0.9972034096717834,0.9958809018135071,0.008692783303558826,0.017098018899559975
128,0.9969936609268188,0.9972675442695618,0.009960268624126911,0.010774507187306881
129,0.9967839121818542,0.9971044063568115,0.010340861976146698,0.010354867205023766
130,0.9973432421684265,0.9968597292900085,0.00866403616964817,0.013763289898633957
131,0.9973432421684265,0.9968597292900085,0.008532965555787086,0.012201274745166302
132,0.9974480867385864,0.9973490834236145,0.008200467564165592,0.009577660821378231
133,0.9973082542419434,0.9965742230415344,0.008844399824738503,0.013041635975241661
134,0.997518002986908,0.9969412684440613,0.008123324252665043,0.012242112308740616
135,0.997115969657898,0.9973490834236145,0.009042858146131039,0.010538781061768532
136,0.9974830746650696,0.9973490834236145,0.008936884813010693,0.010623931884765625
137,0.9974480867385864,0.9977569580078125,0.007897520437836647,0.010119105689227581
138,0.9973432421684265,0.9970636367797852,0.009016827680170536,0.011310751549899578
139,0.9972383379936218,0.9971859455108643,0.00916254986077547,0.010609683580696583
140,0.9973607063293457,0.9970636367797852,0.009475105442106724,0.011631215922534466
141,0.9971509575843811,0.9971859455108643,0.010018698871135712,0.011635950766503811
142,0.9975704550743103,0.9971859455108643,0.007982383482158184,0.011494850739836693
143,0.997920036315918,0.9971044063568115,0.006742474157363176,0.01271579135209322
144,0.9975354671478271,0.9966149926185608,0.007869492284953594,0.01595703326165676
145,0.9972034096717834,0.9966149926185608,0.008809280581772327,0.015075094066560268
146,0.997518002986908,0.9969820380210876,0.008519102819263935,0.010978896170854568
147,0.9973082542419434,0.9967373609542847,0.008838734589517117,0.014595475979149342
148,0.9976053833961487,0.9971044063568115,0.00798126496374607,0.013558429665863514
149,0.9980423450469971,0.9969004988670349,0.006447693798691034,0.012554994784295559
150,0.997115969657898,0.9960848093032837,0.008839555084705353,0.014372498728334904
